"quality_grade","time_observed_at","taxon_geoprivacy","uuid","key","cached_votes_total","identifications_most_agree","species_guess","identifications_most_disagree","positional_accuracy","comments_count","site_id","created_time_zone","license_code","observed_time_zone","public_positional_accuracy","oauth_application_id","created_at","description","time_zone_offset","observed_on","observed_on_string","updated_at","captive","faves_count","num_identification_agreements","map_scale","uri","community_taxon_id","owners_identification_from_vision","identifications_count","obscured","num_identification_disagreements","geoprivacy","location","spam","mappable","identifications_some_agree","place_guess","id.1","license_code.1","file_url","attribution","hidden","out_of_range","context_user_geoprivacy","id_please","context_geoprivacy","context_taxon_geoprivacy","repository","latitude","longitude","species"
"research","2019-08-10T13:18:02-04:00","open","27ad8f3c-4cad-4c1a-b6c6-e348679fd0e9",30570104,0,TRUE,"Eastern Garter Snake",FALSE,5,0,5,"America/New_York","cc-by-nc","America/New_York",5,3,"2019-08-10T17:57:44-04:00",NA,"-05:00","2019-08-10","Sat Aug 10 2019 13:18:02 GMT-0400 (EDT)","2019-08-11T10:38:52-04:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30570104",28365,FALSE,2,FALSE,0,NA,"45.4630616667,-78.7986133333",FALSE,TRUE,TRUE,"Algonquin Provincial Park, , ON, CA",47765839,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47765839/original.jpg","(c) mcguirecreatures, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",45.4630616667,-78.7986133333,"Thamnophis sirtalis"
"research","2019-08-10T13:18:02-04:00","open","27ad8f3c-4cad-4c1a-b6c6-e348679fd0e9",30570104,0,TRUE,"Eastern Garter Snake",FALSE,5,0,5,"America/New_York","cc-by-nc","America/New_York",5,3,"2019-08-10T17:57:44-04:00",NA,"-05:00","2019-08-10","Sat Aug 10 2019 13:18:02 GMT-0400 (EDT)","2019-08-11T10:38:52-04:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30570104",28365,FALSE,2,FALSE,0,NA,"45.4630616667,-78.7986133333",FALSE,TRUE,TRUE,"Algonquin Provincial Park, , ON, CA",47766157,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47766157/original.jpg","(c) mcguirecreatures, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",45.4630616667,-78.7986133333,"Thamnophis sirtalis"
"research","2019-08-10T13:18:02-04:00","open","27ad8f3c-4cad-4c1a-b6c6-e348679fd0e9",30570104,0,TRUE,"Eastern Garter Snake",FALSE,5,0,5,"America/New_York","cc-by-nc","America/New_York",5,3,"2019-08-10T17:57:44-04:00",NA,"-05:00","2019-08-10","Sat Aug 10 2019 13:18:02 GMT-0400 (EDT)","2019-08-11T10:38:52-04:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30570104",28365,FALSE,2,FALSE,0,NA,"45.4630616667,-78.7986133333",FALSE,TRUE,TRUE,"Algonquin Provincial Park, , ON, CA",47766210,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47766210/original.jpg","(c) mcguirecreatures, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",45.4630616667,-78.7986133333,"Thamnophis sirtalis"
"research","2019-08-10T13:07:28-04:00","open","49da3e60-bacf-402b-91d0-72eb54a92802",30570407,0,TRUE,"Common Garter Snake",FALSE,5,0,5,"America/New_York","cc-by-nc","America/New_York",5,3,"2019-08-10T18:02:29-04:00",NA,"-05:00","2019-08-10","Sat Aug 10 2019 13:07:28 GMT-0400 (EDT)","2019-08-10T19:24:06-04:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30570407",28362,TRUE,1,FALSE,0,NA,"45.46305,-78.798605",FALSE,TRUE,TRUE,"Algonquin Provincial Park, , ON, CA",47766505,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47766505/original.jpg","(c) mcguirecreatures, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",45.46305,-78.798605,"Thamnophis sirtalis"
"research","2019-08-10T13:07:28-04:00","open","49da3e60-bacf-402b-91d0-72eb54a92802",30570407,0,TRUE,"Common Garter Snake",FALSE,5,0,5,"America/New_York","cc-by-nc","America/New_York",5,3,"2019-08-10T18:02:29-04:00",NA,"-05:00","2019-08-10","Sat Aug 10 2019 13:07:28 GMT-0400 (EDT)","2019-08-10T19:24:06-04:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30570407",28362,TRUE,1,FALSE,0,NA,"45.46305,-78.798605",FALSE,TRUE,TRUE,"Algonquin Provincial Park, , ON, CA",47766626,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47766626/original.jpg","(c) mcguirecreatures, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",45.46305,-78.798605,"Thamnophis sirtalis"
"research","2019-08-10T13:07:28-04:00","open","49da3e60-bacf-402b-91d0-72eb54a92802",30570407,0,TRUE,"Common Garter Snake",FALSE,5,0,5,"America/New_York","cc-by-nc","America/New_York",5,3,"2019-08-10T18:02:29-04:00",NA,"-05:00","2019-08-10","Sat Aug 10 2019 13:07:28 GMT-0400 (EDT)","2019-08-10T19:24:06-04:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30570407",28362,TRUE,1,FALSE,0,NA,"45.46305,-78.798605",FALSE,TRUE,TRUE,"Algonquin Provincial Park, , ON, CA",47766375,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47766375/original.jpg","(c) mcguirecreatures, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",45.46305,-78.798605,"Thamnophis sirtalis"
"research","2019-08-10T13:07:28-04:00","open","49da3e60-bacf-402b-91d0-72eb54a92802",30570407,0,TRUE,"Common Garter Snake",FALSE,5,0,5,"America/New_York","cc-by-nc","America/New_York",5,3,"2019-08-10T18:02:29-04:00",NA,"-05:00","2019-08-10","Sat Aug 10 2019 13:07:28 GMT-0400 (EDT)","2019-08-10T19:24:06-04:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30570407",28362,TRUE,1,FALSE,0,NA,"45.46305,-78.798605",FALSE,TRUE,TRUE,"Algonquin Provincial Park, , ON, CA",47767381,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47767381/original.jpg","(c) mcguirecreatures, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",45.46305,-78.798605,"Thamnophis sirtalis"
"research","2019-08-10T17:14:41+00:00","open","b8bb743a-2712-412c-89c2-016f811b7c94",30571232,0,TRUE,"Eastern Garter Snake",FALSE,4,0,5,"Etc/UTC","cc-by-nc","Etc/UTC",26454,3,"2019-08-10T22:16:43+00:00",NA,"+00:00","2019-08-10","Sat Aug 10 2019 17:14:41 GMT-0500 (CDT)","2020-06-15T01:05:04+00:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30571232",28365,FALSE,1,TRUE,0,"obscured","49.8766223919,-93.9127306785",FALSE,TRUE,TRUE,"Kenora, CA-ON, CA",47767943,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47767943/original.jpg","(c) lolagirl, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",49.8766223919,-93.9127306785,"Thamnophis sirtalis"
"research","2019-08-10T17:14:41+00:00","open","b8bb743a-2712-412c-89c2-016f811b7c94",30571232,0,TRUE,"Eastern Garter Snake",FALSE,4,0,5,"Etc/UTC","cc-by-nc","Etc/UTC",26454,3,"2019-08-10T22:16:43+00:00",NA,"+00:00","2019-08-10","Sat Aug 10 2019 17:14:41 GMT-0500 (CDT)","2020-06-15T01:05:04+00:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30571232",28365,FALSE,1,TRUE,0,"obscured","49.8766223919,-93.9127306785",FALSE,TRUE,TRUE,"Kenora, CA-ON, CA",47768092,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47768092/original.jpg","(c) lolagirl, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",49.8766223919,-93.9127306785,"Thamnophis sirtalis"
"research","2019-08-10T17:29:29-05:00","open","15615168-43c6-4481-9fbd-272316f4c875",30572014,0,TRUE,"Eastern Garter Snake",FALSE,5,0,1,"America/Chicago","cc-by-nc","America/Chicago",5,3,"2019-08-10T17:31:08-05:00",NA,"-06:00","2019-08-10","Sat Aug 10 2019 17:29:29 GMT-0500 (CDT)","2021-08-01T13:58:38-05:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30572014",28365,FALSE,2,FALSE,0,NA,"34.8486366667,-92.4850833333",FALSE,TRUE,TRUE,"14310 Pinnacle Valley Rd, Roland, AR, US",47769311,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47769311/original.jpg","(c) Matthew Friant, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",34.8486366667,-92.4850833333,"Thamnophis sirtalis"
"research","2019-08-10T17:29:29-05:00","open","15615168-43c6-4481-9fbd-272316f4c875",30572014,0,TRUE,"Eastern Garter Snake",FALSE,5,0,1,"America/Chicago","cc-by-nc","America/Chicago",5,3,"2019-08-10T17:31:08-05:00",NA,"-06:00","2019-08-10","Sat Aug 10 2019 17:29:29 GMT-0500 (CDT)","2021-08-01T13:58:38-05:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30572014",28365,FALSE,2,FALSE,0,NA,"34.8486366667,-92.4850833333",FALSE,TRUE,TRUE,"14310 Pinnacle Valley Rd, Roland, AR, US",47802686,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47802686/original.jpg","(c) Matthew Friant, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",34.8486366667,-92.4850833333,"Thamnophis sirtalis"
"research","2019-08-10T17:29:29-05:00","open","15615168-43c6-4481-9fbd-272316f4c875",30572014,0,TRUE,"Eastern Garter Snake",FALSE,5,0,1,"America/Chicago","cc-by-nc","America/Chicago",5,3,"2019-08-10T17:31:08-05:00",NA,"-06:00","2019-08-10","Sat Aug 10 2019 17:29:29 GMT-0500 (CDT)","2021-08-01T13:58:38-05:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30572014",28365,FALSE,2,FALSE,0,NA,"34.8486366667,-92.4850833333",FALSE,TRUE,TRUE,"14310 Pinnacle Valley Rd, Roland, AR, US",47802705,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47802705/original.jpg","(c) Matthew Friant, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",34.8486366667,-92.4850833333,"Thamnophis sirtalis"
"research","2019-08-10T17:29:29-05:00","open","15615168-43c6-4481-9fbd-272316f4c875",30572014,0,TRUE,"Eastern Garter Snake",FALSE,5,0,1,"America/Chicago","cc-by-nc","America/Chicago",5,3,"2019-08-10T17:31:08-05:00",NA,"-06:00","2019-08-10","Sat Aug 10 2019 17:29:29 GMT-0500 (CDT)","2021-08-01T13:58:38-05:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30572014",28365,FALSE,2,FALSE,0,NA,"34.8486366667,-92.4850833333",FALSE,TRUE,TRUE,"14310 Pinnacle Valley Rd, Roland, AR, US",47802715,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47802715/original.jpg","(c) Matthew Friant, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",34.8486366667,-92.4850833333,"Thamnophis sirtalis"
"research","2019-08-08T12:36:09-07:00",NA,"89bfd78a-c1d8-481d-96ce-21010636548d",30572188,0,TRUE,"Common Garter Snake",FALSE,4733,0,1,"America/Los_Angeles",NA,"America/Los_Angeles",4733,3,"2019-08-10T15:34:45-07:00",NA,"-08:00","2019-08-08","Thu Aug 08 2019 12:36:09 GMT-0700 (PDT)","2019-08-10T18:29:52-07:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30572188",28362,TRUE,1,FALSE,0,NA,"41.1001916667,-121.4121166667",FALSE,TRUE,TRUE,"Horr Pond, McArthur, CA, US",47769638,NA,"https://static.inaturalist.org/photos/47769638/original.jpg","(c) Hilary Staples, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",41.1001916667,-121.4121166667,"Thamnophis sirtalis"
"research","2019-08-08T12:36:09-07:00",NA,"89bfd78a-c1d8-481d-96ce-21010636548d",30572188,0,TRUE,"Common Garter Snake",FALSE,4733,0,1,"America/Los_Angeles",NA,"America/Los_Angeles",4733,3,"2019-08-10T15:34:45-07:00",NA,"-08:00","2019-08-08","Thu Aug 08 2019 12:36:09 GMT-0700 (PDT)","2019-08-10T18:29:52-07:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30572188",28362,TRUE,1,FALSE,0,NA,"41.1001916667,-121.4121166667",FALSE,TRUE,TRUE,"Horr Pond, McArthur, CA, US",47769655,NA,"https://static.inaturalist.org/photos/47769655/original.jpg","(c) Hilary Staples, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",41.1001916667,-121.4121166667,"Thamnophis sirtalis"
"research","2019-08-10T10:14:00-07:00",NA,"a0fe84f7-24b6-4c42-9bba-34093392d0a1",30575494,0,TRUE,"Common Garter Snake",FALSE,NA,0,1,"America/Los_Angeles","cc-by","America/Los_Angeles",NA,NA,"2019-08-10T16:22:18-07:00","","-08:00","2019-08-10","2019/08/10 10:14 AM PDT","2020-10-28T11:35:58-07:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30575494",28362,FALSE,2,FALSE,0,NA,"46.1930916667,-123.9741116667",FALSE,TRUE,TRUE,"Fort Stevens State Park",47773911,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47773911/original.jpeg","(c) Patricia Teague, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",46.1930916667,-123.9741116667,"Thamnophis sirtalis"
"research","2012-05-11T17:50:00-10:00","open","dbcf4323-d928-4f7b-9fd1-26b7f7c6ed04",30579372,0,TRUE,"Eastern Garter Snake",FALSE,244,0,1,"Pacific/Honolulu","cc-by-nc","Pacific/Honolulu",244,NA,"2019-08-10T14:30:49-10:00",NA,"-10:00","2012-05-11","2012/05/11 5:50 PM HST","2019-09-09T19:51:56-10:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30579372",28365,FALSE,1,FALSE,0,NA,"41.6290018308,-83.191754131",FALSE,TRUE,TRUE,"Lucas County, OH, USA",47779512,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47779512/original.jpeg","(c) Ryan Steiner, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",41.6290018308,-83.191754131,"Thamnophis sirtalis"
"research","2019-08-10T17:39:51-04:00","open","3ef6a9d6-d82f-48b4-97eb-f32cd694e880",30580809,0,TRUE,"Eastern Garter Snake",FALSE,NA,0,1,"America/New_York","cc0","America/New_York",NA,2,"2019-08-10T20:55:15-04:00",NA,"-05:00","2019-08-10","2019-08-10 5:39:51 PM EDT","2022-12-22T06:58:50-05:00",FALSE,0,4,NA,"https://www.inaturalist.org/observations/30580809",28365,FALSE,4,FALSE,0,NA,"40.7308807373,-77.8831481934",FALSE,TRUE,TRUE,"Pine Grove Mills, PA 16868, USA",47783159,"cc-by","https://inaturalist-open-data.s3.amazonaws.com/photos/47783159/original.jpeg","(c) Andy Deans, some rights reserved (CC BY)",FALSE,NA,NA,NA,NA,NA,"INAT",40.7308807373,-77.8831481934,"Thamnophis sirtalis"
"research",NA,NA,"4c84301a-1e50-4aeb-93f1-d3d00afdcf29",30583181,0,TRUE,"Common Garter Snake",FALSE,NA,0,1,"Etc/UTC",NA,"Etc/UTC",NA,333,"2019-08-11T01:39:27+00:00",NA,"+00:00","2019-07-11","2019-07-11","2020-06-06T13:36:00+00:00",FALSE,0,3,NA,"https://www.inaturalist.org/observations/30583181",28362,TRUE,3,FALSE,0,NA,"43.0933888333,-76.196695",FALSE,TRUE,TRUE,"Liverpool",47787619,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47787619/original.jpeg","(c) slshute727, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",43.0933888333,-76.196695,"Thamnophis sirtalis"
"research","2019-08-10T09:59:00-04:00","open","5690879e-8327-460b-980f-2912177800cc",30583501,0,TRUE,"Eastern Garter Snake",FALSE,15,0,5,"America/New_York",NA,"America/New_York",15,NA,"2019-08-10T21:43:21-04:00",NA,"-05:00","2019-08-10","2019/08/10 9:59 AM EDT","2023-06-28T14:57:06-07:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30583501",28365,TRUE,2,FALSE,0,NA,"44.8262015828,-79.1911737006",FALSE,TRUE,TRUE,"Gravenhurst, ON, Canada",47787419,NA,"https://static.inaturalist.org/photos/47787419/original.jpg","(c) Matthew Ireland, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",44.8262015828,-79.1911737006,"Thamnophis sirtalis"
"research","2019-03-13T16:25:33-04:00",NA,"fcadf6b6-d64a-45c9-ba89-9a22eddaa35e",30583913,0,TRUE,"Eastern Garter Snake",FALSE,75,1,1,"America/New_York","cc-by-nc","America/New_York",75,3,"2019-08-10T21:48:20-04:00",NA,"-05:00","2019-03-13","Wed Mar 13 2019 16:25:33 GMT-0400 (EDT)","2020-04-06T12:37:36-04:00",FALSE,0,5,NA,"https://www.inaturalist.org/observations/30583913",28365,FALSE,5,FALSE,0,NA,"38.3182875862,-77.5591083953",FALSE,TRUE,TRUE,"6600 River Rd, Fredericksburg, VA, US",47788497,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47788497/original.jpg","(c) jdwilson55, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",38.3182875862,-77.5591083953,"Thamnophis sirtalis"
"research","2019-03-13T16:25:33-04:00",NA,"fcadf6b6-d64a-45c9-ba89-9a22eddaa35e",30583913,0,TRUE,"Eastern Garter Snake",FALSE,75,1,1,"America/New_York","cc-by-nc","America/New_York",75,3,"2019-08-10T21:48:20-04:00",NA,"-05:00","2019-03-13","Wed Mar 13 2019 16:25:33 GMT-0400 (EDT)","2020-04-06T12:37:36-04:00",FALSE,0,5,NA,"https://www.inaturalist.org/observations/30583913",28365,FALSE,5,FALSE,0,NA,"38.3182875862,-77.5591083953",FALSE,TRUE,TRUE,"6600 River Rd, Fredericksburg, VA, US",47788502,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47788502/original.jpg","(c) jdwilson55, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",38.3182875862,-77.5591083953,"Thamnophis sirtalis"
"research","2019-03-13T16:25:33-04:00",NA,"fcadf6b6-d64a-45c9-ba89-9a22eddaa35e",30583913,0,TRUE,"Eastern Garter Snake",FALSE,75,1,1,"America/New_York","cc-by-nc","America/New_York",75,3,"2019-08-10T21:48:20-04:00",NA,"-05:00","2019-03-13","Wed Mar 13 2019 16:25:33 GMT-0400 (EDT)","2020-04-06T12:37:36-04:00",FALSE,0,5,NA,"https://www.inaturalist.org/observations/30583913",28365,FALSE,5,FALSE,0,NA,"38.3182875862,-77.5591083953",FALSE,TRUE,TRUE,"6600 River Rd, Fredericksburg, VA, US",47788512,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47788512/original.jpg","(c) jdwilson55, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",38.3182875862,-77.5591083953,"Thamnophis sirtalis"
"research","2019-08-10T11:58:19-04:00","open","aaf18952-ac92-4e00-aebd-e6a453382697",30584166,0,TRUE,"Common Garter Snake",FALSE,339,0,1,"America/New_York",NA,"America/New_York",339,3,"2019-08-10T21:51:39-04:00",NA,"-05:00","2019-08-10","Sat Aug 10 2019 11:58:19 GMT-0400 (EDT)","2021-01-24T17:52:45-05:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30584166",28362,TRUE,2,FALSE,0,NA,"41.41633665,-75.217379294",FALSE,TRUE,TRUE,"116–118 Clark Dr, Paupack, PA, US",47788827,NA,"https://static.inaturalist.org/photos/47788827/original.jpg","(c) Ryan McCarty, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",41.41633665,-75.217379294,"Thamnophis sirtalis"
"research","2019-08-10T10:41:58-04:00",NA,"2192f4b7-84ae-4bdb-9a03-5a3553b3016a",30585426,0,TRUE,"Eastern Garter Snake",FALSE,11,0,1,"America/New_York","cc-by-nc","America/New_York",11,2,"2019-08-10T22:12:08-04:00",NA,"-05:00","2019-08-10","2019-08-10 10:41:58 AM EDT","2023-03-24T19:33:04-04:00",FALSE,0,5,NA,"https://www.inaturalist.org/observations/30585426",28365,FALSE,5,FALSE,0,NA,"39.60414312,-77.2676952",FALSE,TRUE,TRUE,"10, Middleburg, MD, USA",47791029,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47791029/original.jpeg","(c) mertenj, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",39.60414312,-77.2676952,"Thamnophis sirtalis"
"research","2018-06-16T11:05:00-05:00","open","d5bb3d96-caf3-4276-8a39-ac52bd2b2d94",30592445,0,TRUE,"Eastern Garter Snake",FALSE,244,0,14,"America/Chicago","cc-by-nc","America/Chicago",244,NA,"2019-08-10T23:59:44-05:00",NA,"-06:00","2018-06-16","2018/06/16 11:05 AM CDT","2022-12-25T09:59:51-06:00",FALSE,0,4,NA,"https://www.inaturalist.org/observations/30592445",28365,TRUE,4,FALSE,0,NA,"43.5938194652,-84.793510437",FALSE,TRUE,TRUE,"Mt Pleasant, MI 48858, USA",47803192,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47803192/original.jpg","(c) John G. Phillips, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",43.5938194652,-84.793510437,"Thamnophis sirtalis"
"research","2018-06-16T11:05:00-05:00","open","d5bb3d96-caf3-4276-8a39-ac52bd2b2d94",30592445,0,TRUE,"Eastern Garter Snake",FALSE,244,0,14,"America/Chicago","cc-by-nc","America/Chicago",244,NA,"2019-08-10T23:59:44-05:00",NA,"-06:00","2018-06-16","2018/06/16 11:05 AM CDT","2022-12-25T09:59:51-06:00",FALSE,0,4,NA,"https://www.inaturalist.org/observations/30592445",28365,TRUE,4,FALSE,0,NA,"43.5938194652,-84.793510437",FALSE,TRUE,TRUE,"Mt Pleasant, MI 48858, USA",47803173,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47803173/original.jpg","(c) John G. Phillips, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",43.5938194652,-84.793510437,"Thamnophis sirtalis"
"research","2019-08-10T19:25:34-04:00","open","82f2bbe2-2aa6-43d2-b81b-93d8c9062c99",30592588,0,TRUE,"Eastern Garter Snake",FALSE,6,0,5,"America/New_York",NA,"America/New_York",6,3,"2019-08-11T01:04:51-04:00","Beautiful snake! Super friendly and huge. ","-05:00","2019-08-10","Sat Aug 10 2019 19:25:34 GMT-0400 (EDT)","2019-08-11T20:40:54-04:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30592588",28365,FALSE,2,FALSE,0,NA,"45.0404028333,-78.3240366667",FALSE,TRUE,TRUE,"1780 Trappers Trail Rd, Dysart and Others, ON, CA",47816572,NA,"https://static.inaturalist.org/photos/47816572/original.jpg","(c) Kori Jubenville, all rights reserved",FALSE,NA,NA,NA,NA,NA,"INAT",45.0404028333,-78.3240366667,"Thamnophis sirtalis"
"research","2018-05-01T18:51:00-04:00",NA,"64f1bf0a-bd36-47bf-9700-c3b5e2cbeef2",30601691,1,TRUE,"Eastern Garter Snake",FALSE,NA,0,1,"America/New_York","cc-by-nc","America/New_York",NA,2,"2019-08-11T07:16:35-04:00","Shedding! ","-05:00","2018-05-01","2018-05-01 6:51:00 PM EDT","2019-09-20T22:06:48-04:00",FALSE,1,3,NA,"https://www.inaturalist.org/observations/30601691",28365,FALSE,3,FALSE,0,NA,"38.5295753479,-78.8740921021",FALSE,TRUE,TRUE,"Linville, VA 22834, USA",47824152,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47824152/original.jpeg","(c) Ilse Ackerman, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",38.5295753479,-78.8740921021,"Thamnophis sirtalis"
"research","2019-07-18T11:23:00-04:00",NA,"9f9ff72c-97af-4cf3-b27f-ed7e6f32f90c",30607778,0,TRUE,"Common Garter Snake",FALSE,977,0,1,"America/New_York","cc-by-nc","America/New_York",977,NA,"2019-08-11T09:24:33-04:00","About three feet off the ground in the Junipers.","-05:00","2019-07-18","2019/07/18 11:23 AM EDT","2024-12-10T09:48:53-05:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30607778",28362,FALSE,1,FALSE,0,NA,"43.0708566528,-72.6548584686",FALSE,TRUE,TRUE,"Townshend, VT, USA",47825996,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47825996/original.jpg","(c) Craig K. Hunt, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",43.0708566528,-72.6548584686,"Thamnophis sirtalis"
"research","2019-06-21T16:37:00-04:00",NA,"81d42d4f-66a2-45be-9ab8-ec069ca06ed3",30608128,0,TRUE,"Common Garter Snake",FALSE,977,0,1,"America/New_York","cc-by-nc","America/New_York",977,NA,"2019-08-11T09:29:33-04:00",NA,"-05:00","2019-06-21","2019/06/21 4:37 PM EDT","2024-12-10T09:48:53-05:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30608128",28362,FALSE,1,FALSE,0,NA,"43.0709193529,-72.6548584686",FALSE,TRUE,TRUE,"Townshend, VT, USA",47827463,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47827463/original.jpg","(c) Craig K. Hunt, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",43.0709193529,-72.6548584686,"Thamnophis sirtalis"
"research","2019-07-21T10:41:00-04:00",NA,"389e016e-7d10-402b-b0c3-c70728881055",30608189,0,TRUE,"Common Garter Snake",FALSE,977,0,1,"America/New_York","cc-by-nc","America/New_York",977,NA,"2019-08-11T09:30:27-04:00",NA,"-05:00","2019-07-21","2019/07/21 10:41 AM EDT","2024-12-10T09:48:53-05:00",FALSE,0,1,NA,"https://www.inaturalist.org/observations/30608189",28362,FALSE,1,FALSE,0,NA,"43.0708566528,-72.6549442993",FALSE,TRUE,TRUE,"Townshend, VT, USA",47827554,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47827554/original.jpg","(c) Craig K. Hunt, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",43.0708566528,-72.6549442993,"Thamnophis sirtalis"
"research","2019-08-10T16:43:00-04:00",NA,"5fdb35b9-1272-4923-9b9a-f41f37dd6950",30611041,0,TRUE,"Common Garter Snake",FALSE,181,0,1,"America/New_York","cc-by-nc","America/New_York",181,NA,"2019-08-11T10:20:33-04:00","Photo 14-1354 Garter snake","-05:00","2019-08-10","2019/08/10 4:43 PM EDT","2019-08-11T17:01:57-04:00",FALSE,0,2,NA,"https://www.inaturalist.org/observations/30611041",28362,FALSE,2,FALSE,0,NA,"44.509896,-73.173988",FALSE,TRUE,TRUE,"Hercules Dr, Colchester, VT 05446, USA",47831968,"cc-by-nc","https://inaturalist-open-data.s3.amazonaws.com/photos/47831968/original.jpeg","(c) Laurie DiCesare, some rights reserved (CC BY-NC)",FALSE,NA,NA,NA,NA,NA,"INAT",44.509896,-73.173988,"Thamnophis sirtalis"
